symbol,expiry_date,snapshot_date,futures_price,prev_price,price_chg_pct,open_interest,oi_change,oi_chg_pct,volume_contracts,buildup_type,buildup_strength,company_name,sector,market_cap_tier,is_nifty50,is_banknifty,is_nifty_next50,has_earnings_this_week,earnings_date,days_to_earnings
AUROPHARMA,2026-06-30,2026-06-02,1439.7,1441.2,-0.1,17104450,-143000,-0.83,1857,Neutral,Weak,Aurobindo Pharma,Pharmaceuticals,mid,False,False,False,False,,
AXISBANK,2026-06-30,2026-06-02,1262.6,1282.8,-1.57,58251875,393125,0.68,14115,Neutral,Weak,Axis Bank,Banking,large,True,True,False,False,,
BAJAJ-AUTO,2026-06-30,2026-06-02,10216.0,10025.0,1.91,2729850,32400,1.2,5446,Neutral,Weak,Bajaj Auto,Automobile,large,True,False,False,False,,
BAJAJFINSV,2026-06-30,2026-06-02,1755.2,1767.9,-0.72,9203500,-137500,-1.47,4177,Neutral,Weak,Bajaj Finserv,Financial Services,large,True,False,False,False,,
BAJFINANCE,2026-06-30,2026-06-02,884.2,890.1,-0.66,72858000,1116000,1.56,17681,Neutral,Weak,Bajaj Finance,Financial Services,large,True,False,False,False,,
BANDHANBNK,2026-06-30,2026-06-02,208.33,208.25,0.04,106783200,2181600,2.09,3505,Neutral,Weak,Bandhan Bank,Banking,mid,False,True,False,False,,
BANKBARODA,2026-06-30,2026-06-02,267.65,265.75,0.71,119752425,1193400,1.01,3761,Neutral,Weak,Bank of Baroda,Banking,mid,False,False,True,False,,
BEL,2026-06-30,2026-06-02,411.8,409.3,0.61,111531900,2315625,2.12,7429,Neutral,Weak,Bharat Electronics,Capital Goods,large,True,False,False,False,,
BHARTIARTL,2026-06-30,2026-06-02,1829.3,1824.6,0.26,53713000,1108650,2.11,12269,Neutral,Weak,Bharti Airtel,Telecom,large,True,False,False,False,,
BHEL,2026-06-30,2026-06-02,414.3,406.9,1.82,114856875,406875,0.36,3634,Neutral,Weak,BHEL,Infrastructure,mid,False,False,True,False,,
BIOCON,2026-06-30,2026-06-02,420.7,429.2,-1.98,40040000,-407500,-1.01,2148,Neutral,Weak,Biocon,Pharmaceuticals,mid,False,False,False,False,,
BOSCHLTD,2026-06-30,2026-06-02,37575.0,36900.0,1.83,322850,-15325,-4.53,2523,Short Covering,Moderate,Bosch,Automobile,mid,False,False,True,False,,
BPCL,2026-06-30,2026-06-02,297.25,298.65,-0.47,47757475,859125,1.83,1817,Neutral,Weak,BPCL,Oil & Gas,large,False,False,False,False,,
BRITANNIA,2026-06-30,2026-06-02,5165.0,5185.0,-0.39,2632125,147500,5.94,3348,Neutral,Weak,Britannia Industries,Consumer Goods,large,False,False,False,False,,
CAMS,2026-06-30,2026-06-02,780.05,771.1,1.16,5593500,-79500,-1.4,2118,Neutral,Weak,CAMS,Financial Services,mid,False,False,False,False,,
CANBK,2026-06-30,2026-06-02,130.34,129.02,1.02,264026250,9564750,3.76,5470,Long Buildup,Moderate,Canara Bank,Banking,mid,False,False,True,False,,
CHOLAFIN,2026-06-30,2026-06-02,1494.9,1503.4,-0.57,15696875,280000,1.82,2874,Neutral,Weak,Cholamandalam Finance,Financial Services,mid,False,False,True,False,,
CIPLA,2026-06-30,2026-06-02,1378.9,1387.6,-0.63,14778000,255375,1.76,4460,Neutral,Weak,Cipla,Pharmaceuticals,large,True,False,False,False,,
COALINDIA,2026-06-30,2026-06-02,476.25,476.35,-0.02,77051250,3057750,4.13,20193,Neutral,Weak,Coal India,Metals & Mining,large,True,False,False,False,,
COFORGE,2026-06-30,2026-06-02,1512.2,1459.6,3.6,15613875,43875,0.28,19039,Neutral,Weak,Coforge,Information Technology,mid,False,False,False,False,,
COLPAL,2026-06-30,2026-06-02,2016.4,1994.9,1.08,4781475,-61875,-1.28,1774,Neutral,Weak,Colgate Palmolive,Consumer Goods,mid,False,False,True,False,,
CONCOR,2026-06-30,2026-06-02,461.95,465.25,-0.71,24881250,395000,1.61,1630,Neutral,Weak,Container Corporation,Infrastructure,mid,False,False,False,False,,
CROMPTON,2026-06-30,2026-06-02,276.1,276.0,0.04,51242400,-136800,-0.27,2235,Neutral,Weak,Crompton Greaves Consumer,Consumer Goods,mid,False,False,False,False,,
CUMMINSIND,2026-06-30,2026-06-02,5766.5,5727.5,0.68,3589800,238800,7.13,5525,Neutral,Weak,Cummins India,Infrastructure,mid,False,False,False,False,,
DABUR,2026-06-30,2026-06-02,429.75,428.0,0.41,20850000,182500,0.88,2914,Neutral,Weak,Dabur India,Consumer Goods,mid,False,False,True,False,,
DALBHARAT,2026-06-30,2026-06-02,1755.9,1751.1,0.27,3611400,16575,0.46,1157,Neutral,Weak,Dalmia Bharat,Cement,mid,False,False,False,False,,
DELHIVERY,2026-06-30,2026-06-02,442.3,440.2,0.48,29008500,-479325,-1.63,1478,Neutral,Weak,Delhivery,Infrastructure,mid,False,False,False,False,,
DIVISLAB,2026-06-30,2026-06-02,6594.5,6604.0,-0.14,2506600,135300,5.71,4628,Neutral,Weak,Divis Laboratories,Pharmaceuticals,large,False,False,False,False,,
DLF,2026-06-30,2026-06-02,597.05,584.65,2.12,40811100,-558525,-1.35,4573,Neutral,Weak,DLF,Real Estate,large,False,False,False,False,,
DRREDDY,2026-06-30,2026-06-02,1283.9,1295.5,-0.9,15886875,-503125,-3.07,3374,Long Unwinding,Moderate,Dr Reddys Laboratories,Pharmaceuticals,large,True,False,False,False,,
EICHERMOT,2026-06-30,2026-06-02,7194.5,7147.0,0.66,3312400,25200,0.77,5087,Neutral,Weak,Eicher Motors,Automobile,large,True,False,False,False,,
ETERNAL,2026-06-30,2026-06-02,253.15,249.6,1.42,205977075,2863925,1.41,9711,Neutral,Weak,Eternal,Consumer Services,large,True,False,False,False,,
EXIDEIND,2026-06-30,2026-06-02,410.4,395.85,3.68,26854200,486000,1.84,5285,Neutral,Weak,Exide Industries,Automobile,mid,False,False,False,False,,
FEDERALBNK,2026-06-30,2026-06-02,295.0,289.65,1.85,113305000,1062500,0.95,4938,Neutral,Weak,Federal Bank,Banking,mid,False,True,False,False,,
FORTIS,2026-06-30,2026-06-02,938.15,933.55,0.49,9348050,-114700,-1.21,2050,Neutral,Weak,Fortis Healthcare,Healthcare,mid,False,False,False,False,,
GAIL,2026-06-30,2026-06-02,165.75,164.52,0.75,77269500,-403200,-0.52,2340,Neutral,Weak,GAIL,Oil & Gas,large,False,False,True,False,,
GODREJCP,2026-06-30,2026-06-02,1007.5,1014.0,-0.64,11004500,101000,0.93,4020,Neutral,Weak,Godrej Consumer Products,Consumer Goods,mid,False,False,True,False,,
GODREJPROP,2026-06-30,2026-06-02,1737.1,1727.8,0.54,7812200,94600,1.23,4213,Neutral,Weak,Godrej Properties,Real Estate,mid,False,False,False,False,,
GRASIM,2026-06-30,2026-06-02,3117.9,3120.4,-0.08,14262500,-246750,-1.7,3220,Neutral,Weak,Grasim Industries,Diversified,large,True,False,False,False,,
HAL,2026-06-30,2026-06-02,4318.1,4275.2,1.0,6045150,-91950,-1.5,6704,Neutral,Weak,Hindustan Aeronautics,Defence,large,False,False,False,False,,
HAVELLS,2026-06-30,2026-06-02,1183.8,1152.0,2.76,9383500,-502500,-5.08,3410,Short Covering,Moderate,Havells India,Consumer Goods,large,False,False,True,False,,
HCLTECH,2026-06-30,2026-06-02,1249.8,1199.0,4.24,35228200,-2606800,-6.89,17546,Short Covering,Moderate,HCL Technologies,Information Technology,large,True,False,False,False,,
HDFCAMC,2026-06-30,2026-06-02,2600.9,2622.7,-0.83,6267000,-264000,-4.04,3578,Long Unwinding,Moderate,HDFC AMC,Financial Services,large,False,False,True,False,,
HDFCBANK,2026-06-30,2026-06-02,743.1,735.0,1.1,362391150,4381300,1.22,55598,Neutral,Weak,HDFC Bank,Banking,large,True,True,False,False,,
HDFCLIFE,2026-06-30,2026-06-02,582.35,588.75,-1.09,48665100,-972400,-1.96,5119,Neutral,Weak,HDFC Life,Financial Services,large,True,False,False,False,,
HEROMOTOCO,2026-06-30,2026-06-02,4904.9,4844.2,1.25,3987900,-52650,-1.3,5194,Neutral,Weak,Hero MotoCorp,Automobile,large,False,False,False,False,,
HINDALCO,2026-06-30,2026-06-02,1154.2,1149.7,0.39,30727200,-180600,-0.58,7630,Neutral,Weak,Hindalco Industries,Metals & Mining,large,True,False,False,False,,
HINDUNILVR,2026-06-30,2026-06-02,2091.7,2079.0,0.61,14760000,-87600,-0.59,5988,Neutral,Weak,Hindustan Unilever,Consumer Goods,large,True,False,False,False,,
ICICIBANK,2026-06-30,2026-06-02,1238.1,1248.5,-0.83,160192900,7700,0.0,17576,Neutral,Weak,ICICI Bank,Banking,large,True,True,False,False,,
ICICIGI,2026-06-30,2026-06-02,1761.6,1758.4,0.18,4332575,-104325,-2.35,2249,Neutral,Weak,ICICI Lombard,Financial Services,large,False,False,True,False,,
ICICIPRULI,2026-06-30,2026-06-02,485.4,490.95,-1.13,17852500,869500,5.12,3505,Short Buildup,Moderate,ICICI Prudential Life,Financial Services,large,False,False,False,False,,
IDFCFIRSTB,2026-06-30,2026-06-02,72.15,71.77,0.53,423236800,8236200,1.98,4313,Neutral,Weak,IDFC First Bank,Banking,mid,False,True,False,False,,
IEX,2026-06-30,2026-06-02,126.45,126.02,0.34,68358750,337500,0.5,753,Neutral,Weak,Indian Energy Exchange,Financial Services,mid,False,False,True,False,,
INDHOTEL,2026-06-30,2026-06-02,662.75,647.35,2.38,20993000,-186000,-0.88,2469,Neutral,Weak,Indian Hotels,Consumer Goods,mid,False,False,True,False,,
INDIANB,2026-06-30,2026-06-02,817.25,806.15,1.38,15786000,517000,3.39,2840,Long Buildup,Moderate,Indian Bank,Banking,mid,False,False,False,False,,
INDIGO,2026-06-30,2026-06-02,4505.1,4491.0,0.31,7033050,-94500,-1.33,7114,Neutral,Weak,IndiGo,Consumer Goods,large,True,False,False,False,,
INDUSINDBK,2026-06-30,2026-06-02,917.5,907.2,1.14,33998300,833700,2.51,4061,Long Buildup,Moderate,IndusInd Bank,Banking,large,False,True,False,False,,
INDUSTOWER,2026-06-30,2026-06-02,433.3,434.5,-0.28,93330000,1433100,1.56,4421,Neutral,Weak,Indus Towers,Telecom,large,False,False,True,False,,
INFY,2026-06-30,2026-06-02,1271.0,1204.7,5.5,85038800,-47600,-0.06,68908,Neutral,Weak,Infosys,Information Technology,large,True,False,False,False,,
IOC,2026-06-30,2026-06-02,140.1,139.96,0.1,105573000,-219375,-0.21,1209,Neutral,Weak,Indian Oil Corporation,Oil & Gas,large,False,False,True,False,,
IREDA,2026-06-30,2026-06-02,120.9,119.61,1.08,60775200,914250,1.53,2757,Neutral,Weak,IREDA,Financial Services,mid,False,False,False,False,,
IRFC,2026-06-30,2026-06-02,96.39,95.44,1.0,57073250,1113500,1.99,1187,Neutral,Weak,IRFC,Financial Services,large,False,False,True,False,,
ITC,2026-06-30,2026-06-02,285.15,281.45,1.31,160552000,-2600000,-1.59,10863,Neutral,Weak,ITC,Consumer Goods,large,True,False,False,False,,
JINDALSTEL,2026-06-30,2026-06-02,1214.4,1217.5,-0.25,12035000,-21875,-0.18,1400,Neutral,Weak,Jindal Steel & Power,Metals & Mining,mid,False,False,False,False,,
JIOFIN,2026-06-30,2026-06-02,239.17,235.54,1.54,162869100,-1019900,-0.62,4200,Neutral,Weak,Jio Financial Services,Financial Services,large,True,False,False,False,,
JSWENERGY,2026-06-30,2026-06-02,592.3,584.25,1.38,22715000,31000,0.14,5519,Neutral,Weak,JSW Energy,Power,mid,False,False,False,False,,
JSWSTEEL,2026-06-30,2026-06-02,1319.7,1309.0,0.82,42344775,-298350,-0.7,2615,Neutral,Weak,JSW Steel,Metals & Mining,large,True,False,False,False,,
JUBLFOOD,2026-06-30,2026-06-02,434.8,423.05,2.78,27563750,-875000,-3.08,4796,Short Covering,Moderate,Jubilant Foodworks,Consumer Goods,mid,False,False,False,False,,
KOTAKBANK,2026-06-30,2026-06-02,382.35,380.4,0.51,183418000,1464000,0.8,6074,Neutral,Weak,Kotak Mahindra Bank,Banking,large,True,True,False,False,,
KPITTECH,2026-06-30,2026-06-02,803.65,768.85,4.53,7868450,156400,2.03,5510,Long Buildup,Moderate,KPIT Technologies,Information Technology,mid,False,False,False,False,,
LAURUSLABS,2026-06-30,2026-06-02,1394.4,1395.4,-0.07,16680400,-393550,-2.3,2143,Neutral,Weak,Laurus Labs,Pharmaceuticals,mid,False,False,False,False,,
LICHSGFIN,2026-06-30,2026-06-02,538.35,540.35,-0.37,29490000,52000,0.18,1305,Neutral,Weak,LIC Housing Finance,Financial Services,mid,False,False,False,False,,
LICI,2026-06-30,2026-06-02,401.55,398.35,0.8,21498400,-383600,-1.75,2865,Neutral,Weak,LIC of India,Financial Services,large,False,False,True,False,,
LT,2026-06-30,2026-06-02,4036.6,4029.4,0.18,13378575,-19775,-0.15,9010,Neutral,Weak,Larsen & Toubro,Infrastructure,large,True,False,False,False,,
LUPIN,2026-06-30,2026-06-02,2269.8,2278.6,-0.39,6515250,-52275,-0.8,1969,Neutral,Weak,Lupin,Pharmaceuticals,large,False,False,True,False,,
M&M,2026-06-30,2026-06-02,3026.5,2996.1,1.01,17243000,-368800,-2.09,12761,Short Covering,Moderate,Mahindra & Mahindra,Automobile,large,True,False,False,False,,
MANAPPURAM,2026-06-30,2026-06-02,316.55,317.85,-0.41,45342000,33000,0.07,1873,Neutral,Weak,Manappuram Finance,Financial Services,mid,False,False,False,False,,
MARICO,2026-06-30,2026-06-02,815.95,811.35,0.57,15926400,-273600,-1.69,1622,Neutral,Weak,Marico,Consumer Goods,large,False,False,True,False,,
MARUTI,2026-06-30,2026-06-02,13113.0,13012.0,0.78,2913500,-109350,-3.62,9858,Short Covering,Moderate,Maruti Suzuki,Automobile,large,True,False,False,False,,
MAXHEALTH,2026-06-30,2026-06-02,957.3,945.35,1.26,12210450,-503475,-3.96,4445,Short Covering,Moderate,Max Healthcare,Healthcare,mid,True,False,True,False,,
MCX,2026-06-30,2026-06-02,2906.4,2913.7,-0.25,12460625,376875,3.12,6893,Neutral,Weak,MCX,Financial Services,mid,False,False,False,False,,
MFSL,2026-06-30,2026-06-02,1610.4,1636.4,-1.59,9974000,85200,0.86,1846,Neutral,Weak,Max Financial Services,Financial Services,mid,False,False,False,False,,
MOTHERSON,2026-06-30,2026-06-02,144.45,141.29,2.24,153700800,2435400,1.61,3438,Neutral,Weak,Samvardhana Motherson,Automobile,mid,False,False,False,False,,
MPHASIS,2026-06-30,2026-06-02,2409.8,2321.5,3.8,4029850,-104225,-2.52,4078,Short Covering,Moderate,Mphasis,Information Technology,mid,False,False,False,False,,
MUTHOOTFIN,2026-06-30,2026-06-02,3275.5,3235.8,1.23,3787850,-109175,-2.8,3003,Short Covering,Moderate,Muthoot Finance,Financial Services,mid,False,False,True,False,,
NATIONALUM,2026-06-30,2026-06-02,438.45,438.3,0.03,43963125,427500,0.98,9008,Neutral,Weak,National Aluminium,Metals & Mining,mid,False,False,False,False,,
NAUKRI,2026-06-30,2026-06-02,1025.45,1009.05,1.63,14145375,-71625,-0.5,7067,Neutral,Weak,Info Edge,Information Technology,large,False,False,True,False,,
NBCC,2026-06-30,2026-06-02,104.77,105.2,-0.41,105950000,-110500,-0.1,6698,Neutral,Weak,NBCC,Infrastructure,mid,False,False,False,False,,
NESTLEIND,2026-06-30,2026-06-02,1410.0,1402.9,0.51,11965000,-230500,-1.89,3172,Neutral,Weak,Nestle India,Consumer Goods,large,True,False,False,False,,
NHPC,2026-06-30,2026-06-02,72.72,76.23,-4.6,167552000,52800000,46.01,31556,Short Buildup,Strong,NHPC,Power,mid,False,False,False,False,,
NMDC,2026-06-30,2026-06-02,96.19,93.2,3.21,354199500,-4002750,-1.12,12588,Neutral,Weak,NMDC,Metals & Mining,mid,False,False,False,False,,
NTPC,2026-06-30,2026-06-02,370.8,381.55,-2.82,127354500,5632500,4.63,9772,Short Buildup,Moderate,NTPC,Power,large,True,False,False,False,,
NYKAA,2026-06-30,2026-06-02,271.35,268.45,1.08,48600000,-415625,-0.85,2185,Neutral,Weak,FSN E-Commerce,Consumer Goods,mid,False,False,True,False,,
OBEROIRLTY,2026-06-30,2026-06-02,1686.1,1647.6,2.34,6270250,-71750,-1.13,1977,Neutral,Weak,Oberoi Realty,Real Estate,mid,False,False,False,False,,
OFSS,2026-06-30,2026-06-02,10435.0,10271.5,1.59,1145475,-15300,-1.32,3611,Neutral,Weak,Oracle Financial Services,Information Technology,large,False,False,True,False,,
ONGC,2026-06-30,2026-06-02,267.4,265.7,0.64,86976000,-3123000,-3.47,4612,Neutral,Weak,ONGC,Oil & Gas,large,True,False,False,False,,
PAGEIND,2026-06-30,2026-06-02,37705.0,37440.0,0.71,285630,-3885,-1.34,1815,Neutral,Weak,Page Industries,Consumer Goods,mid,False,False,True,False,,
PAYTM,2026-06-30,2026-06-02,1081.0,1102.9,-1.99,17225275,-57275,-0.33,3741,Neutral,Weak,One97 Communications,Financial Services,mid,False,False,True,False,,
PERSISTENT,2026-06-30,2026-06-02,5513.0,5352.0,3.01,2983900,-197400,-6.21,11671,Short Covering,Moderate,Persistent Systems,Information Technology,mid,False,False,False,False,,
PETRONET,2026-06-30,2026-06-02,268.6,269.75,-0.43,28973100,-81700,-0.28,1314,Neutral,Weak,Petronet LNG,Oil & Gas,mid,False,False,False,False,,
PFC,2026-06-30,2026-06-02,415.75,421.1,-1.27,50118900,-789100,-1.55,4349,Neutral,Weak,Power Finance Corporation,Financial Services,large,False,False,True,False,,
PIDILITIND,2026-06-30,2026-06-02,1468.7,1465.8,0.2,6488500,270500,4.35,2047,Neutral,Weak,Pidilite Industries,Chemicals,large,False,False,True,False,,
PIIND,2026-06-30,2026-06-02,2764.7,2706.4,2.15,3339175,-165550,-4.72,2651,Short Covering,Moderate,PI Industries,Chemicals,mid,False,False,False,False,,
PNB,2026-06-30,2026-06-02,105.09,104.67,0.4,298720000,2560000,0.86,2607,Neutral,Weak,Punjab National Bank,Banking,mid,False,True,True,False,,
POLYCAB,2026-06-30,2026-06-02,9576.0,9512.5,0.67,1729125,-18750,-1.07,2977,Neutral,Weak,Polycab India,Consumer Goods,large,False,False,False,False,,
POWERGRID,2026-06-30,2026-06-02,284.8,287.9,-1.08,78591600,-1145700,-1.44,4093,Neutral,Weak,Power Grid,Power,large,True,False,False,False,,
RBLBANK,2026-06-30,2026-06-02,346.65,341.05,1.64,64033400,-107950,-0.17,2364,Neutral,Weak,RBL Bank,Banking,mid,False,True,False,False,,
RECLTD,2026-06-30,2026-06-02,328.05,332.15,-1.23,63452200,-159600,-0.25,3635,Neutral,Weak,REC,Financial Services,large,False,False,True,False,,
RELIANCE,2026-06-30,2026-06-02,1321.8,1324.8,-0.23,114157500,681500,0.6,28825,Neutral,Weak,Reliance Industries,Oil & Gas,large,True,False,False,False,,
SAIL,2026-06-30,2026-06-02,207.51,205.51,0.97,173514600,-789600,-0.45,1686,Neutral,Weak,Steel Authority of India,Metals & Mining,mid,False,False,True,False,,
SBICARD,2026-06-30,2026-06-02,607.4,591.5,2.69,25914400,-782400,-2.93,5484,Short Covering,Moderate,SBI Cards,Financial Services,large,False,False,False,False,,
SBILIFE,2026-06-30,2026-06-02,1818.0,1821.8,-0.21,7865625,-57375,-0.72,1516,Neutral,Weak,SBI Life Insurance,Financial Services,large,True,False,False,False,,
SBIN,2026-06-30,2026-06-02,963.95,959.6,0.45,92469000,-659250,-0.71,13076,Neutral,Weak,State Bank of India,Banking,large,True,True,False,False,,
SHREECEM,2026-06-30,2026-06-02,24900.0,24500.0,1.63,418400,4650,1.12,1248,Neutral,Weak,Shree Cement,Cement,large,False,False,False,False,,
SHRIRAMFIN,2026-06-30,2026-06-02,920.5,926.65,-0.66,39799650,1065075,2.75,7585,Neutral,Weak,Shriram Finance,Financial Services,large,True,False,False,False,,
SIEMENS,2026-06-30,2026-06-02,3757.2,3712.4,1.21,2867550,-187950,-6.15,4662,Short Covering,Moderate,Siemens,Infrastructure,large,False,False,True,False,,
SONACOMS,2026-06-30,2026-06-02,615.65,600.45,2.53,15627325,127400,0.82,2096,Neutral,Weak,Sona BLW Precision,Automobile,mid,False,False,False,False,,
SRF,2026-06-30,2026-06-02,2771.6,2704.2,2.49,3070000,-14600,-0.47,3081,Neutral,Weak,SRF,Chemicals,mid,False,False,False,False,,
SUNPHARMA,2026-06-30,2026-06-02,1805.6,1806.9,-0.07,23437400,-25550,-0.11,6072,Neutral,Weak,Sun Pharmaceutical,Pharmaceuticals,large,True,False,False,False,,
TATACONSUM,2026-06-30,2026-06-02,1166.0,1152.5,1.17,17449850,737550,4.41,4098,Long Buildup,Moderate,Tata Consumer Products,Consumer Goods,large,True,False,True,False,,
TATAELXSI,2026-06-30,2026-06-02,4496.4,4264.5,5.44,1756800,51300,3.01,6310,Long Buildup,Moderate,Tata Elxsi,Information Technology,mid,False,False,True,False,,
TATASTEEL,2026-06-30,2026-06-02,208.52,207.88,0.31,170464250,79750,0.05,7051,Neutral,Weak,Tata Steel,Metals & Mining,large,True,False,False,False,,
TCS,2026-06-30,2026-06-02,2458.1,2316.1,6.13,40296900,-386050,-0.95,54675,Neutral,Weak,Tata Consultancy Services,Information Technology,large,True,False,False,False,,
TECHM,2026-06-30,2026-06-02,1569.4,1547.0,1.45,22587600,498000,2.25,6491,Long Buildup,Moderate,Tech Mahindra,Information Technology,large,True,False,False,False,,
TIINDIA,2026-06-30,2026-06-02,3140.5,3071.2,2.26,2342400,74000,3.26,1346,Long Buildup,Moderate,Tube Investments,Automobile,mid,False,False,False,False,,
TITAN,2026-06-30,2026-06-02,4102.3,4050.2,1.29,6711950,-168175,-2.44,3608,Short Covering,Moderate,Titan Company,Consumer Goods,large,True,False,False,False,,
TMPV,2026-06-30,2026-06-02,391.05,385.1,1.55,63716000,-1537600,-2.36,20859,Short Covering,Moderate,Tata Motors Passenger Vehicles,Automobile and Auto Components,large,True,False,False,False,,
TORNTPHARM,2026-06-30,2026-06-02,4360.0,4380.1,-0.46,3000125,5500,0.18,4154,Neutral,Weak,Torrent Pharmaceuticals,Pharmaceuticals,mid,False,False,False,False,,
TRENT,2026-06-30,2026-06-02,4232.1,4133.7,2.38,6135700,-100400,-1.61,5701,Neutral,Weak,Trent,Consumer Services,large,True,False,False,False,,
TVSMOTOR,2026-06-30,2026-06-02,3392.6,3371.5,0.63,10598350,-67375,-0.63,2747,Neutral,Weak,TVS Motor Company,Automobile,large,False,False,True,False,,
ULTRACEMCO,2026-06-30,2026-06-02,11262.0,11323.0,-0.54,2303550,-66950,-2.82,5812,Neutral,Weak,UltraTech Cement,Cement,large,True,False,False,False,,
UNIONBANK,2026-06-30,2026-06-02,164.24,163.97,0.16,125519550,1840800,1.49,4330,Neutral,Weak,Union Bank of India,Banking,mid,False,False,False,False,,
UNOMINDA,2026-06-30,2026-06-02,1098.7,1086.5,1.12,4678300,36850,0.79,779,Neutral,Weak,Uno Minda,Automobile,mid,False,False,False,False,,
UPL,2026-06-30,2026-06-02,647.45,648.65,-0.18,25152865,-44715,-0.18,878,Neutral,Weak,UPL,Chemicals,large,False,False,True,False,,
VBL,2026-06-30,2026-06-02,542.25,528.35,2.63,47860875,3474000,7.83,10525,Long Buildup,Moderate,Varun Beverages,Consumer Goods,large,False,False,True,False,,
VEDL,2026-06-30,2026-06-02,335.65,337.75,-0.62,48210300,181700,0.38,22284,Neutral,Weak,Vedanta,Metals & Mining,large,False,False,True,False,,
VOLTAS,2026-06-30,2026-06-02,1245.4,1226.2,1.57,9606750,-208500,-2.12,3472,Short Covering,Moderate,Voltas,Consumer Goods,mid,False,False,False,False,,
WIPRO,2026-06-30,2026-06-02,195.66,190.63,2.64,251568000,2595000,1.04,17657,Neutral,Weak,Wipro,Information Technology,large,True,False,False,False,,
YESBANK,2026-06-30,2026-06-02,23.05,23.21,-0.69,1205093900,-4571700,-0.38,7072,Neutral,Weak,Yes Bank,Banking,mid,False,False,False,False,,
